DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,QUARTER,QGDP_SYS,QGDP_UNIT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,HUM,Q4,CUR,VAL,2023,8376.091439,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2013,0.285799014,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2014,8.388369263,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2015,22.20239902,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2016,2.053384001,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2017,17.57544477,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2018,-0.15006509,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2019,7.8544423,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2020,-1.78190488,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2021,18.85534444,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2022,9.126678893,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2023,9.174910485,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q2,CUR,GWTH_RATE,2024,5.28117697,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2012,2410.727749,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2013,2489,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2014,2313.163459,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2015,2408.470766,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2016,2606.584914,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2017,2690.09812,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2018,2787.60549,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2019,2742.936266,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2020,3745.599884,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2021,3925.256206,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2022,3491.397816,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2023,3533.145505,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q2,CUR,VAL,2024,3787.411864,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2012,12310.58442,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2013,15140.67818,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2014,14751.46169,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2015,15993.80015,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2016,17781.84135,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2017,17496.01128,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2018,18013.83159,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2019,19326.94734,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2020,16756.88663,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2021,18880.67299,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2022,19423.93413,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q4,CUR,VAL,2023,19660.80676,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2012,347055.2253,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2013,367673.5711,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2014,351801.997,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2015,321197.0831,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2016,344974.519,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2017,362124.9586,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2018,397097.0641,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2019,377644.7571,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2020,313652.7808,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2021,402999.8496,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2022,457542.0863,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q4,CUR,VAL,2023,486584.2118,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2013,7.752125241,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2014,11.99830238,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2015,1.67539144,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2016,14.08622709,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2017,5.791590169,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2018,0.996105148,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2019,-0.93847327,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2020,-0.176519404,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2021,1.49762486,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2022,13.01336042,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,EDU,Q3,CUR,GWTH_RATE,2023,5.547091069,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2012,221179.6299,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2013,242074.2224,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2014,258842.9713,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2015,271933.4465,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2016,277014.6934,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2017,287241.0896,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2018,292503.4919,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2019,297248.0579,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2020,260638.3207,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2021,291677.6275,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2022,330063.8466,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q3,CUR,VAL,2023,364769.1796,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2012,4096.413313,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2013,4531.539222,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2014,4827.260247,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2015,5167.186748,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2016,5600.056997,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2017,5926.979737,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2018,6306.949736,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2019,6126.5613,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2020,6038.185441,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2021,6260.997827,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2022,6696.391233,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2023,6997.927545,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q1,CUR,VAL,2024,7200.272541,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2013,-0.84398465,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2014,2.777748076,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2015,-14.69322899,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2016,-6.123368874,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2017,12.3467999,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2018,6.648383724,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2019,1.064574772,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2020,-6.278415897,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2021,-1.359193844,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2022,21.20038475,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2023,8.460923143,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q1,CUR,GWTH_RATE,2024,3.145862802,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2012,40855.83061,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2013,44050.25048,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2014,45556.089,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2015,47249.75784,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2016,48542.81263,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2017,50024.44455,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2018,50758.39925,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2019,51975.27112,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2020,45614.03485,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2021,47510.91675,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2022,52520.93426,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q3,CUR,VAL,2023,56085.47338,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2012,39287.99395,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2013,44111.78491,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2014,46149.29273,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2015,47236.81846,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2016,50190.33226,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2017,49209.59191,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2018,50544.78103,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2019,51917.90402,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2020,45449.09321,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2021,54491.75928,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2022,60651.66666,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,WHO,Q4,CUR,VAL,2023,64009.6013,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2013,-8.767520598,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2014,12.55474124,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2015,13.70777577,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2016,4.466793258,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2017,11.59872521,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2018,5.098076156,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2019,16.17241903,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2020,-7.182462602,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2021,15.1746463,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2022,7.378641762,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CUR,GWTH_RATE,2023,8.678689668,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2012,212658.5554,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2013,239230.1983,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2014,252488.6617,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2015,264025.1201,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2016,270740.6129,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2017,281656.74,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2018,284613.2974,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2019,289872.881,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2020,259976.0242,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2021,298299.4842,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2022,326674.2622,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_NO,Q4,CUR,VAL,2023,361071.919,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2012,4339.651967,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2013,4676.067223,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2014,5237.115907,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2015,5324.858099,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2016,6074.929703,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2017,6426.764735,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2018,6490.782069,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2019,6429.867814,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2020,6418.51785,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2021,6514.643169,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2022,7362.417164,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,EDU,Q3,CUR,VAL,2023,7770.817149,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2013,18.57454504,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2014,-2.214396114,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2015,5.720495053,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2016,13.15632773,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2017,10.84358462,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2018,4.386171196,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2019,-1.048494894,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2020,1.163715584,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2021,2.021182559,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2022,2.317047945,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q3,CUR,GWTH_RATE,2023,6.319733408,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2013,7.089698676,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2014,8.508063072,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2015,2.929024657,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2016,-13.40380363,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2017,-4.775955418,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2018,6.344693235,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2019,4.33190604,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2020,-41.96116119,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2021,32.71289707,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2022,45.72211975,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2023,23.0894362,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2012,15976.13198,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2013,15711.10077,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2014,16671.30232,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2015,19870.35728,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2016,22252.37716,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2017,23268.91469,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2018,21841.14833,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2019,21402.83861,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2020,17901.16121,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2021,17099.70522,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2022,19176.97208,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2023,20763.01411,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2024,22110.84428,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2013,4.604780145,,,,1
