DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,CPI_DIV,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,TOB,FCSA,2016,102.28,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,TOB,FCSA,2017,120.99,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,TOB,FCSA,2018,189.94,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,TOB,FCSA,2019,193.69,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,TOB,FCSA,2020,204.91,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,RES,FCSA,2021,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,RES,FCSA,2022,107.19,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,RES,FCSA,2023,114.2891435,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2010,83.98,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2011,87.04,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2012,90.96,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2013,95.85,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2014,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2015,103.76,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2016,108.14,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2017,112.61,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2018,117.24,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2019,118.45,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,EDU,FCSA,2020,119.58,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,TEX,FCSA,2021,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,TEX,FCSA,2022,102.87,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,TEX,FCSA,2023,106.1382063,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2010,-0.86,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2011,0.46,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2012,1.09,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2013,0.39,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2014,0.43,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2015,0.34,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2016,1.74,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2017,3.87,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2018,-0.03,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2019,-0.07,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2020,-0.02,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MED,FCSA,2021,0.43,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2010,1.4,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2011,3.9,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2012,1.63,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2013,-0.22,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2014,3.02,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2015,2.17,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2016,0.78,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2017,10.4,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2018,3.5,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2019,-0.19,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2020,-0.85,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,MIS,FCSA,2021,-1.25,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,FNB,FCSA,2022,7.17,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,FNB,FCSA,2023,3.843697194,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,TRN,FCSA,2022,22.95,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,TRN,FCSA,2023,-5.607777033,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2010,92.37,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2011,93.06,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2012,96.92,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2013,98.79,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2014,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2015,102.67,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2016,104.84,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2017,105.91,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2018,113.81,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2019,115.38,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,RES,FCSA,2020,115.69,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2010,85.54,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2011,90.56,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2012,95.31,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2013,97.87,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2014,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2015,101.24,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2016,102.26,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2017,103.49,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2018,107.14,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2019,105.66,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,FNB,FCSA,2020,109.56,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,TOB,FCSA,2021,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,TOB,FCSA,2022,99.68,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,TOB,FCSA,2023,96.12885897,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,INS,FCSA,2021,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,INS,FCSA,2022,100.8,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,INS,FCSA,2023,103.3226455,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2010,-5.79,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2011,0.04,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2012,0.01,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2013,-0.02,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2014,0.55,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2015,0.13,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2016,-0.81,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2017,-1.57,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2018,3.57,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2019,0.21,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2020,-0.05,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,COM,FCSA,2021,0.1,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,REC,FCSA,2022,12.96,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,REC,FCSA,2023,0.449315509,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2010,95.17,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2011,96.01,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2012,96.65,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2013,97.71,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2014,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2015,104.07,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2016,105.75,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2017,107.83,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2018,111.14,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2019,109,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,ALL,FCSA,2020,106.73,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,MIS,FCSA,2021,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,MIS,FCSA,2022,102.16,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,MIS,FCSA,2023,104.6303017,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2010,8.09,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2011,3.65,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2012,4.5,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2013,5.38,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2014,4.33,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2015,3.76,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2016,4.22,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2017,4.13,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2018,4.11,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2019,1.04,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2020,0.96,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,EDU,FCSA,2021,1.04,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2010,92.12,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2011,95.71,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2012,97.28,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2013,97.07,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2014,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2015,102.17,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2016,102.97,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2017,113.68,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2018,117.66,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2019,117.44,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX14,INDX,AE,A,MIS,FCSA,2020,116.44,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,ALL,FCSA,2021,100,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,ALL,FCSA,2022,104.82,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_INDEX21,INDX,AE,A,ALL,FCSA,2023,106.5298296,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2010,4.72,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2011,4.57,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2012,0.23,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2013,0.87,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2014,0.76,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2015,0.06,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2016,0.3,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2017,-4.71,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2018,8.56,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2019,16.07,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2020,-17.31,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG,PERCENT,AE,A,REC,FCSA,2021,3.11,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,EDU,FCSA,2022,0.95,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,EDU,FCSA,2023,1.372460523,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,RES,FCSA,2022,7.19,2,,
FCSA:DF_CPI_ANN(3.2.0),CPI_ANNCHG21,PERCENT,AE,A,RES,FCSA,2023,6.625620414,2,,
