DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,H_TYPE,H_INDICATOR,GUEST_REGION,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,OBS_COMMENT,UNIT_MULT
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1991,12069,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1992,14682,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1993,16285,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1994,17834,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1995,20645,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1996,21630,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1997,23170,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1998,26487,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,1999,28343,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2000,30241,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2001,31786,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2002,34536,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2003,38402,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2004,37693,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2005,41272,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2010,74094,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2011,81468,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2012,87254,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2013,92338,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2014,105341,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2015,110876,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2016,119105,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2017,126420,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2018,137324,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2019,147447,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2020,144364,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2021,158943,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HOT,ROOM,_Z,FCSC,2022,168295,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2014,367,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2015,372,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2016,358,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2017,332,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2018,334,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2019,331,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2020,315,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2021,312,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,EST,_Z,FCSC,2022,324,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2014,36839,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2015,37756,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2016,36599,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2017,35805,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2018,35762,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2019,35747,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2020,35893,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2021,34970,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,HTAP,ROOM,_Z,FCSC,2022,35653,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1978,8,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1979,6,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1980,5,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1981,6,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1982,5,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1983,5,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1984,3,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1985,4,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1986,5,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1987,6,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1988,6,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1989,33,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1990,34,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1991,97,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1992,108,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1993,104,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1994,127,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1995,135,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1996,137,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1997,137,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1998,137,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,1999,122,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,2000,148,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,2001,136,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,2002,137,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,2003,126,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,2004,130,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,EST,_Z,FCSC,2005,144,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2010,91,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2011,106,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2012,120,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2013,133,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2015,157,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2016,166,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2017,175,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2018,195,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2019,215,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2020,222,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2021,235,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,EST,_Z,FCSC,2022,245,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2010,108,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2011,122,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2012,130,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2013,135,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2015,172,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2016,178,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2017,196,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2018,222,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2019,236,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2020,237,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2021,258,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,4STAR,EST,_Z,FCSC,2022,269,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,STA,EST,_Z,FCSC,2015,219,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,STA,EST,_Z,FCSC,2016,229,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,STA,EST,_Z,FCSC,2017,186,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,STA,EST,_Z,FCSC,2019,189,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,STA,EST,_Z,FCSC,2020,169,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,STA,EST,_Z,FCSC,2021,163,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,STA,EST,_Z,FCSC,2022,171,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1976,12,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1977,16,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1978,14,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1979,10,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1980,11,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1981,13,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1982,11,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1983,9,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1984,9,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1985,13,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1986,14,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1987,15,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1988,17,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1989,14,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1990,22,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1991,25,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1992,33,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1993,39,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1994,38,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1995,55,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1996,55,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1997,60,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1998,65,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,1999,69,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,2000,87,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,2001,90,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,2002,105,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,2003,107,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,2004,106,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,2CLASS,EST,_Z,FCSC,2005,102,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1978,122,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1979,74,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1980,48,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1981,62,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1982,58,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1983,60,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1984,40,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1985,74,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1986,81,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1987,86,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1988,103,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1989,780,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1990,821,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1991,1530,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1992,2889,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1993,2868,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1994,3266,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1995,3777,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1996,4023,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1997,4028,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1998,4028,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,1999,3413,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,2000,4679,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,2001,4105,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,2002,4595,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,2003,4424,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,2004,4491,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,3CLASS,ROOM,_Z,FCSC,2005,5212,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2010,28087,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2011,32592,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2012,36872,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2013,38908,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2015,48891,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2016,52463,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2017,56355,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2018,61212,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2019,66215,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2020,66125,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2021,70465,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,5STAR,ROOM,_Z,FCSC,2022,73639,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2014,142180,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2015,148632,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2016,155704,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2017,162225,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2018,173086,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2019,183193,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2020,180257,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2021,193913,,,,
FCSA:DF_HOT_TYPE(4.3.0),H,NUMBER,AE,A,_T,ROOM,_Z,FCSC,2022,203948,,,,
