DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,H_TYPE,H_INDICATOR,GUEST_REGION,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,OBS_COMMENT,UNIT_MULT
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,1996,610904,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,1997,656986,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,1998,757843,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,1999,844839,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2000,941378,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2001,1026306,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2002,1413232,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2003,1536322,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2004,1532402,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2005,1655318,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2010,2455964,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2011,2802725,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2012,2772157,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ACAF,FCSC,2014,3687961,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,_T,FCSC,2015,21417611,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,_T,FCSC,2016,22868489,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,_T,FCSC,2017,24633790,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,_T,FCSC,2018,25548966,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,_T,FCSC,2019,27138846,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,_T,FCSC,2020,14882258,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,_T,FCSC,2021,19237022,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,_T,FCSC,2022,25215050,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1979,189307,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1980,229403,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1981,260710,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1982,274005,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1983,290181,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1984,264305,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1985,252609,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1986,235203,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1987,239355,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1988,293966,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1989,267936,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1990,261106,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1991,235705,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1992,326561,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1993,474913,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1994,633101,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1995,819106,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1996,964084,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1997,787395,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1998,947183,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,1999,1016869,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2000,1000000,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2001,1115373,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2002,1468015,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2003,1584792,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2004,2015812,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2005,2395864,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2010,2993031,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2011,3111544,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2012,4084489,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2013,5036348,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,EC,FCSC,2014,2710202,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,1979,196065,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,1980,276631,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,1981,366853,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,1982,408447,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2013,10483205,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2015,14111915,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2016,16454601,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2017,18960773,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2018,20597182,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2019,22165967,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2020,14060390,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2021,18334628,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ASC,FCSC,2022,23291702,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1979,20302,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1980,23618,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1981,27902,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1982,31475,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1983,31947,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1984,29242,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1985,24746,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1986,19345,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1987,20609,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1988,32732,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1989,25217,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1990,37824,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1991,68710,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1992,62396,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1993,64193,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1994,67875,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1995,92544,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1996,84332,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1997,80290,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1998,110618,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,1999,130280,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2000,139474,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2001,149802,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2002,238749,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2003,254362,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2004,290744,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2005,432044,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2010,647938,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2011,665869,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2012,709113,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2013,974241,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AM,FCSC,2014,3214206,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,AF,FCSC,2013,727884,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1983,3604,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1984,2785,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1985,2064,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1986,1668,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1987,1892,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1988,2488,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1989,1628,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1990,2997,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1991,4512,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1992,6931,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1993,6024,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1994,9941,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1995,12451,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1996,16763,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1997,13480,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1998,25605,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,1999,30526,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2000,36001,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2001,45372,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2002,68434,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2003,84407,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2004,106683,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2005,140060,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2010,198081,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2011,232494,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2012,243625,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2013,387330,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OC,FCSC,2014,816073,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1985,115570,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1986,133258,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1987,158670,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1988,189268,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1989,204978,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1990,212431,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1991,231281,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1992,262192,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1993,273109,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1994,322778,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1995,351855,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1996,420120,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1997,500596,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1998,652280,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,1999,792747,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2000,1034005,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2001,975486,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2002,1172319,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2003,1482251,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2004,1312300,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2005,1345530,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2010,2739255,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2011,3528115,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2012,3570163,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2013,6209388,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2014,10860855,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2015,12851348,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2016,12601336,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2017,13456743,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2018,13542415,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2019,14286573,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2020,13982919,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2021,18281904,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,UAE,FCSC,2022,15597641,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1983,306182,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1984,326070,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1985,250063,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1986,288044,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1987,309865,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1988,349070,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1989,398803,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1990,708591,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1991,846302,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1992,725656,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1993,805397,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1994,836885,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1995,879697,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1996,938003,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1997,907155,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1998,1097081,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,1999,1187603,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2000,1425973,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2001,1478079,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2002,1709533,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2003,1958826,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2004,2064136,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2005,2332184,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2010,2253276,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2011,3579370,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2012,4399027,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2013,8435430,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2014,10210121,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2015,11343426,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2016,12212142,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2017,11305446,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2018,10373266,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2019,10277625,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2020,3290164,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2021,4579428,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,GCC,FCSC,2022,9823207,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ASC,FCSC,1979,67110,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ASC,FCSC,1980,97955,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ASC,FCSC,1981,134176,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ASC,FCSC,1982,147360,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,ASC,FCSC,2013,3243980,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,UAE,FCSC,2015,3945220,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,UAE,FCSC,2016,3901907,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,UAE,FCSC,2017,4240134,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,UAE,FCSC,2018,4306469,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,UAE,FCSC,2019,4563405,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,UAE,FCSC,2020,3830746,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,UAE,FCSC,2021,4570476,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,UAE,FCSC,2022,4300096,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,GCC,FCSC,2015,3482305,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,GCC,FCSC,2016,3781396,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,GCC,FCSC,2017,3562274,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,GCC,FCSC,2018,3298684,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,GCC,FCSC,2019,3282870,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,GCC,FCSC,2020,901370,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,GCC,FCSC,2021,1144857,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,GCC,FCSC,2022,2708149,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,1979,3638,,,,
